instance,horizon,seed,objective,bs_cost,ls_cost,ils_cost,gap_pct,calls,levels,beam_seconds,ls_seconds,ils_seconds,total_seconds
LR1_DR02_VC03_V7a,120,56,40446.0,43424.869473999985,43424.869473999985,43424.869473999985,7.365053340256106,65,69,534.958007546,0.391745837,366.838622282,902.188375665
LR1_DR02_VC03_V7a,120,57,40446.0,41959.755825999986,41959.755825999986,41959.755825999986,3.7426589180635563,65,69,497.117088672,0.301568931,359.477187301,856.8958449040001
LR1_DR02_VC03_V7a,120,58,40446.0,45178.53518599998,44421.97113599998,44421.97113599998,9.830319774514113,63,69,557.097680336,0.55561559,323.326631458,880.9799273840001
LR1_DR02_VC03_V7a,120,59,40446.0,41741.56339599999,41741.56339599999,41741.56339599999,3.2031928892844546,65,68,550.641408863,0.323659842,341.522490342,892.4875590470001
LR1_DR02_VC03_V7a,120,60,40446.0,43151.470663999986,43151.470663999986,43151.470663999986,6.68909327003903,64,69,568.576065977,0.450834356,335.756687816,904.783588149
LR1_DR02_VC03_V8a,120,1,43721.0,43968.008466,43968.008466,43968.008466,0.5649652706937154,55,60,442.799349876,0.210588307,209.016308348,652.026246531
LR1_DR02_VC03_V8a,120,2,43721.0,46158.82522400002,46158.82522400002,46158.82522400002,5.575867944466096,56,59,418.042326202,0.254426846,217.76740756,636.0641606080001
LR1_DR02_VC03_V8a,120,3,43721.0,43772.63345599999,43772.63345599999,43772.63345599999,0.11809760984421366,54,60,427.210941279,0.287036012,195.881122559,623.37909985
LR1_DR02_VC03_V8a,120,4,43721.0,43968.008466,43968.008466,43968.008466,0.5649652706937154,55,59,406.800543737,0.296368292,231.192700055,638.289612084
LR1_DR02_VC03_V8a,120,5,43721.0,46588.601374,46588.601374,46588.601374,6.558865016811138,55,60,484.754165233,0.301752281,249.65913157,734.7150490839999
LR1_DR02_VC03_V8a,120,6,43721.0,44031.68742400002,44031.61742400002,44031.61742400002,0.7104536126804469,56,59,483.02260126,0.274472025,252.274528721,735.571602006
LR1_DR02_VC03_V8a,120,7,43721.0,43968.06846600001,43968.02846600001,43968.02846600001,0.5650110153015957,55,59,450.681326563,0.253190647,233.65218683,684.5867040400001
LR1_DR02_VC03_V8a,120,8,43721.0,43968.02846600001,43968.02846600001,43968.02846600001,0.5650110153015957,55,60,419.56215314,1.070952315,218.3529557,638.986061155
LR1_DR02_VC03_V8a,120,9,43721.0,43968.038466000005,43968.008466,43968.008466,0.5649652706937154,55,59,428.921321654,0.205691962,202.125436343,631.2524499589999
LR1_DR02_VC03_V8a,120,10,43721.0,44468.068466,44468.038466,44468.038466,1.7086490839642234,55,59,460.260205703,0.194870167,219.783638819,680.238714689
LR1_DR02_VC03_V8a,120,11,43721.0,43968.00846599999,43968.00846599999,43968.00846599999,0.5649652706936987,55,59,428.591421485,0.259874262,197.369542723,626.22083847
LR1_DR02_VC03_V8a,120,12,43721.0,44468.038466000005,44468.038466000005,44468.038466000005,1.70864908396424,55,59,430.535661595,0.12939482,200.344436195,631.00949261
LR1_DR02_VC03_V8a,120,13,43721.0,44031.68742400002,44031.61742400002,44031.61742400002,0.7104536126804469,56,59,460.568507813,0.245096956,226.699911779,687.513516548
LR1_DR02_VC03_V8a,120,14,43721.0,43968.03846600001,43968.00846600001,43968.00846600001,0.564965270693732,55,60,468.538067291,0.804028833,218.26757398,687.6096701040001
LR1_DR02_VC03_V8a,120,15,43721.0,43968.008466,43968.008466,43968.008466,0.5649652706937154,55,59,430.307797267,0.154068504,209.7925039,640.2543696710001
LR1_DR02_VC03_V8a,120,16,43721.0,44031.687424000025,44031.67742400002,44031.617424000025,0.7104536126804636,56,59,437.656310807,0.156539611,250.433311308,688.2461617260001
LR1_DR02_VC03_V8a,120,17,43721.0,44468.038466000005,44468.038466000005,44468.038466000005,1.70864908396424,55,59,421.528218037,0.139717855,215.289700807,636.957636699
LR1_DR02_VC03_V8a,120,18,43721.0,43968.03846600001,43968.00846600001,43968.00846600001,0.564965270693732,55,59,452.876470225,0.509393881,222.70264818,676.088512286
LR1_DR02_VC03_V8a,120,19,43721.0,43968.00846599999,43968.00846599999,43968.00846599999,0.5649652706936987,55,59,422.310364186,0.340883166,225.066040885,647.717288237
LR1_DR02_VC03_V8a,120,20,43721.0,43968.008466,43968.008466,43968.008466,0.5649652706937154,55,60,466.389978588,0.140509656,201.446559714,667.977047958
LR1_DR02_VC03_V8a,120,21,43721.0,43968.038466000005,43968.028466,43968.028466,0.565011015301579,55,59,428.451465217,0.861398326,211.697661004,641.010524547
LR1_DR02_VC03_V8a,120,22,43721.0,45005.28621600001,45005.276216000006,45005.276216000006,2.9374355938793846,55,59,458.904888358,0.299597306,193.659577121,652.864062785
LR1_DR02_VC03_V8a,120,23,43721.0,43968.05846600001,43968.02846600001,43968.02846600001,0.5650110153015957,55,59,444.750460684,0.318012587,215.212988594,660.281461865
LR1_DR02_VC03_V8a,120,24,43721.0,46158.825224000015,46158.825224000015,46158.825224000015,5.57586794446608,56,59,422.104198663,0.221038365,221.871478377,644.196715405
LR1_DR02_VC03_V8a,120,25,43721.0,44531.68742400001,44531.68742400001,44531.68742400001,1.8542289151666491,56,59,441.868755684,0.14185629,239.183289238,681.193901212
LR1_DR02_VC03_V8a,120,26,43721.0,43968.008466,43968.008466,43968.008466,0.5649652706937154,55,59,416.921974954,0.30690648,217.324862093,634.553743527
LR1_DR02_VC03_V8a,120,27,43721.0,43968.038466000005,43968.028466,43968.028466,0.565011015301579,55,59,450.980380029,0.271728693,230.427991396,681.680100118
LR1_DR02_VC03_V8a,120,28,43721.0,43968.00846600001,43968.00846600001,43968.00846600001,0.564965270693732,55,59,424.822092325,0.224566639,220.505468905,645.5521278690001
LR1_DR02_VC03_V8a,120,29,43721.0,43968.038466,43968.00846599999,43968.00846599999,0.5649652706936987,55,59,430.16924636,0.333273261,211.441977538,641.944497159
LR1_DR02_VC03_V8a,120,30,43721.0,43968.038466000005,43968.008466,43968.008466,0.5649652706937154,55,59,396.18122266,0.326570487,224.878786292,621.386579439
LR1_DR02_VC03_V8a,120,31,43721.0,44468.038466000005,44468.038466000005,44468.038466000005,1.70864908396424,55,59,459.376333876,0.205318146,196.525736501,656.107388523
LR1_DR02_VC03_V8a,120,32,43721.0,44646.93262400001,44646.93262400001,44646.90262400001,2.1177526223096668,56,59,477.441220988,0.228618963,220.423228728,698.093068679
LR1_DR02_VC03_V8a,120,33,43721.0,43968.008466,43968.008466,43968.008466,0.5649652706937154,55,59,424.063916582,0.761900404,207.639762954,632.46557994
LR1_DR02_VC03_V8a,120,34,43721.0,43968.03846600001,43968.00846600001,43968.00846600001,0.564965270693732,55,59,412.478086357,0.255959875,228.640262547,641.374308779
LR1_DR02_VC03_V8a,120,35,43721.0,44468.038466000005,44468.038466000005,44468.038466000005,1.70864908396424,55,59,415.239854544,0.229355447,236.933968809,652.4031788
LR1_DR02_VC03_V8a,120,36,43721.0,47335.310966,47335.310966,47335.310966,8.26676189016719,54,59,470.259915589,0.229643527,210.49751594,680.987075056
LR1_DR02_VC03_V8a,120,37,43721.0,44031.61742400002,44031.61742400002,44031.61742400002,0.7104536126804469,56,59,418.379198743,0.203577157,255.031492693,673.614268593
LR1_DR02_VC03_V8a,120,38,43721.0,44468.03846600001,44468.03846600001,44468.03846600001,1.7086490839642567,55,60,459.940615746,0.266379761,222.816503978,683.023499485
LR1_DR02_VC03_V8a,120,39,43721.0,49881.87385200001,48035.826802,48035.81680200001,9.868980128542368,56,59,442.17670874,1.564075422,233.580004598,677.3207887599999
LR1_DR02_VC03_V8a,120,40,43721.0,43772.623455999994,43772.623455999994,43772.623455999994,0.11807473754029847,54,59,435.462360703,0.246508444,194.060777211,629.769646358
LR1_DR02_VC03_V8a,120,41,43721.0,43968.038466000005,43968.008466,43968.008466,0.5649652706937154,55,60,423.075837235,0.415890136,226.508308536,650.000035907
LR1_DR02_VC03_V8a,120,42,43721.0,46989.838968000004,46989.838968000004,46989.838968000004,7.476587836508779,54,60,425.73370199,0.177952705,199.83787524,625.7495299349999
LR1_DR02_VC03_V8a,120,43,43721.0,44646.95262400001,44646.932624000015,44646.90262400001,2.1177526223096668,56,59,452.170475036,0.263072176,221.879023146,674.312570358
LR1_DR02_VC03_V8a,120,44,43721.0,43968.00846600001,43968.00846600001,43968.00846600001,0.564965270693732,55,59,410.805343319,0.21782509,215.259107019,626.282275428
LR1_DR02_VC03_V8a,120,45,43721.0,43968.00846599999,43968.00846599999,43968.00846599999,0.5649652706936987,55,59,433.445866335,1.103402932,225.280437113,659.8297063800001
LR1_DR02_VC03_V8a,120,46,43721.0,43968.00846599999,43968.00846599999,43968.00846599999,0.5649652706936987,55,59,466.973183288,0.150707205,193.48148663,660.6053771229999
LR1_DR02_VC03_V8a,120,47,43721.0,44775.508582,44775.508582,44505.01433400001,1.793221413050952,55,59,423.063113051,0.132769549,215.490267643,638.686150243
LR1_DR02_VC03_V8a,120,48,43721.0,43968.06846600001,43968.02846600001,43968.02846600001,0.5650110153015957,55,59,430.754817461,0.346268201,220.648106716,651.749192378
LR1_DR02_VC03_V8a,120,49,43721.0,43968.068466000004,43968.028466,43968.028466,0.565011015301579,55,59,409.491917927,0.260937246,219.673024748,629.4258799209999
LR1_DR02_VC03_V8a,120,50,43721.0,43968.068466000004,43968.028466,43968.028466,0.565011015301579,55,59,452.676748056,0.588889229,219.851307593,673.116944878
LR1_DR02_VC03_V8a,120,51,43721.0,44468.098466,44468.058466,44468.058466,1.708694828572087,55,59,420.68511823,0.307775791,223.17303758,644.165931601
LR1_DR02_VC03_V8a,120,52,43721.0,44621.76753400001,44621.76753400001,44621.76753400001,2.060262880537987,55,59,475.892087868,0.188879994,218.729698267,694.810666129
LR1_DR02_VC03_V8a,120,53,43721.0,44031.68742400001,44031.61742400001,44031.61742400001,0.7104536126804303,56,59,436.498842251,0.763589083,210.60303885,647.865470184
LR1_DR02_VC03_V8a,120,54,43721.0,47335.340965999996,47335.340965999996,47335.31096599999,8.266761890167174,54,59,433.782164262,0.125728624,210.56236208,644.470254966
LR1_DR02_VC03_V8a,120,55,43721.0,43968.02846600001,43968.02846600001,43968.02846600001,0.5650110153015957,55,59,410.247504452,0.17933862,245.959767184,656.386610256
LR1_DR02_VC03_V8a,120,56,43721.0,46158.82522400002,46158.82522400002,46158.82522400002,5.575867944466096,56,60,450.410511472,0.159705942,229.680624138,680.250841552
LR1_DR02_VC03_V8a,120,57,43721.0,43968.038466,43968.00846599999,43968.00846599999,0.5649652706936987,55,59,397.974775369,0.387233903,220.724288678,619.08629795
LR1_DR02_VC03_V8a,120,58,43721.0,43968.06846600001,43968.00846600001,43968.00846600001,0.564965270693732,55,59,454.581314402,0.352814155,229.226658807,684.1607873639999
LR1_DR02_VC03_V8a,120,59,43721.0,43968.02846600001,43968.02846600001,43968.02846600001,0.5650110153015957,55,59,442.907985108,0.252395641,218.435747897,661.596128646
LR1_DR02_VC03_V8a,120,60,43721.0,44468.068466000004,44468.058466,44468.058466,1.708694828572087,55,59,399.118279985,0.268690924,207.316492007,606.703462916
LR1_DR02_VC04_V8a,120,1,41657.0,41950.059788000006,41950.059788000006,41950.059788000006,0.7035067047555176,74,82,924.83716401,0.649059315,518.793758724,1444.279982049
LR1_DR02_VC04_V8a,120,2,41657.0,41950.079787999995,41950.079787999995,41708.688460000005,0.12408109081308027,74,81,917.70972354,0.885077125,549.628007326,1468.222807991
LR1_DR02_VC04_V8a,120,3,41657.0,41950.06978799999,41950.06978799999,41708.638459999995,0.12396106296659545,74,82,910.278392905,0.480289255,559.53645943,1470.2951415900002
LR1_DR02_VC04_V8a,120,4,41657.0,41950.05978800001,41950.05978800001,41950.05978800001,0.703506704755535,74,82,947.569570199,0.406131127,598.086407526,1546.0621088520002
LR1_DR02_VC04_V8a,120,5,41657.0,41950.069788000015,41950.069788000015,41775.677036000016,0.2848909811076542,74,82,949.805653175,1.004025001,576.649504967,1527.4591831429998
LR1_DR02_VC04_V8a,120,6,41657.0,41950.06978799999,41950.06978799999,41708.638459999995,0.12396106296659545,74,82,923.433819663,0.410266805,560.264430127,1484.1085165949999
LR1_DR02_VC04_V8a,120,7,41657.0,41950.07978799999,41950.07978799999,41708.678459999996,0.12405708524376585,74,82,894.644611026,0.404542672,555.94972598,1450.998879678
LR1_DR02_VC04_V8a,120,8,41657.0,41950.089788,41950.089788,41708.66846,0.12403307967448635,74,82,919.381235088,0.45304509,543.100539414,1462.9348195920002
LR1_DR02_VC04_V8a,120,9,41657.0,41950.06978799999,41950.06978799999,41708.66845999999,0.12403307967446887,74,82,941.648296055,0.585485453,550.168137285,1492.4019187929998
LR1_DR02_VC04_V8a,120,10,41657.0,41950.069787999986,41950.069787999986,41950.069787999986,0.7035307103247621,74,81,936.258857632,0.474999837,586.207772286,1522.9416297550001
LR1_DR02_VC04_V8a,120,11,41657.0,41708.748459999995,41708.748459999995,41708.71846,0.12415310752093625,74,82,918.294511276,1.273620936,495.362621009,1414.930753221
LR1_DR02_VC04_V8a,120,12,41657.0,41950.07978799998,41950.07978799998,41708.668459999986,0.12403307967445142,74,82,966.974467454,1.275011534,585.445991416,1553.695470404
LR1_DR02_VC04_V8a,120,13,41657.0,41763.387588,41763.377587999996,41763.377587999996,0.2553654559857785,74,82,886.06162566,1.063244235,491.70065627,1378.825526165
LR1_DR02_VC04_V8a,120,14,41657.0,41908.79846,41908.75846000001,41908.70846000001,0.6042404877931894,74,82,934.280690347,0.921591266,553.540956972,1488.743238585
LR1_DR02_VC04_V8a,120,15,41657.0,41948.505986,41948.505986,41707.114658,0.12030308951676452,74,82,937.096517174,1.123038273,560.261893992,1498.481449439
LR1_DR02_VC04_V8a,120,16,41657.0,41950.069787999986,41950.069787999986,41708.67845999999,0.12405708524374838,74,82,948.880783487,0.420021219,587.60453933,1536.9053440359999
LR1_DR02_VC04_V8a,120,17,41657.0,41708.69846,41708.69846,41708.688460000005,0.12408109081308027,74,82,918.602228417,0.457577768,577.930164124,1496.989970309
LR1_DR02_VC04_V8a,120,18,41657.0,41950.059788000006,41950.059788000006,41950.059788000006,0.7035067047555176,74,82,937.148293855,0.463534323,586.144745081,1523.756573259
LR1_DR02_VC04_V8a,120,19,41657.0,41708.71846000001,41708.71846000001,41708.71846000001,0.12415310752097118,74,82,935.140091211,0.549564632,599.529360491,1535.2190163340001
LR1_DR02_VC04_V8a,120,20,41657.0,41950.069788,41950.069788,41708.63846,0.12396106296661291,74,82,962.695486078,0.824535162,550.601602178,1514.1216234180001
LR1_DR02_VC04_V8a,120,21,41657.0,41950.059788,41950.059788,41950.039787999995,0.7034586936169062,74,82,949.744875471,1.422094938,481.423645569,1432.590615978
LR1_DR02_VC04_V8a,120,22,41657.0,41948.565985999994,41948.565985999994,41948.545986,0.6998727368749487,74,82,948.371483465,0.52840216,502.482558969,1451.382444594
LR1_DR02_VC04_V8a,120,23,41657.0,41908.69845999999,41908.69845999999,41908.69845999999,0.6042164822238576,74,82,926.541144073,0.508289182,586.397479856,1513.446913111
LR1_DR02_VC04_V8a,120,24,41657.0,41763.367588,41763.357588,41763.357588,0.25531744484720204,74,83,941.914925575,0.520397519,518.513123457,1460.948446551
LR1_DR02_VC04_V8a,120,25,41657.0,41708.698459999985,41708.68845999999,41708.68845999999,0.12408109081304534,74,82,924.318880981,0.67651044,576.976747408,1501.972138829
LR1_DR02_VC04_V8a,120,26,41657.0,41708.71845999998,41708.69845999998,41708.64845999998,0.12398506853585749,74,82,933.0064273,0.657928087,570.983054607,1504.647409994
LR1_DR02_VC04_V8a,120,27,41657.0,41763.367588,41763.357588,41763.357588,0.25531744484720204,74,82,923.59832431,0.450942883,552.90098619,1476.950253383
LR1_DR02_VC04_V8a,120,28,41657.0,41707.07465799998,41707.07465799998,41707.07465799998,0.12020706723955919,74,81,948.667711213,0.585969835,559.045816263,1508.2994973109999
LR1_DR02_VC04_V8a,120,29,41657.0,41708.658459999984,41708.64845999999,41708.64845999999,0.12398506853587495,74,82,986.277500854,0.66282048,579.467375094,1566.407696428
LR1_DR02_VC04_V8a,120,30,41657.0,41948.565985999994,41948.565985999994,41707.13465800001,0.12035110065537592,74,81,891.708475589,0.456289983,551.691083208,1443.85584878
LR1_DR02_VC04_V8a,120,31,41657.0,41950.059788,41950.059788,41950.039787999995,0.7034586936169062,74,82,968.082716376,0.395503907,515.06388069,1483.542100973
LR1_DR02_VC04_V8a,120,32,41657.0,41708.67845999998,41708.64845999998,41708.64845999998,0.12398506853585749,74,82,995.627587257,1.368998809,557.655276233,1554.651862299
LR1_DR02_VC04_V8a,120,33,41657.0,41763.26758799998,41763.257587999986,41708.64845999998,0.12398506853585749,74,83,940.833119102,0.414386873,512.338715734,1453.5862217089998
LR1_DR02_VC04_V8a,120,34,41657.0,41948.565985999994,41948.565985999994,41707.13465800001,0.12035110065537592,74,82,927.242302017,0.396575015,537.738886988,1465.37776402
LR1_DR02_VC04_V8a,120,35,41657.0,41950.059788000006,41950.059788000006,41950.039788,0.7034586936169236,74,82,945.453856122,0.461734949,589.908802723,1535.8243937940001
LR1_DR02_VC04_V8a,120,36,41657.0,41710.282261999986,41710.282261999986,41710.282261999986,0.1279071032479201,74,82,943.11905751,0.493136458,559.580239281,1503.1924332489998
LR1_DR02_VC04_V8a,120,37,41657.0,41950.07978799999,41950.07978799999,41708.66845999999,0.12403307967446887,74,83,929.249196445,0.531798873,547.438806478,1477.219801796
LR1_DR02_VC04_V8a,120,38,41657.0,41950.079787999995,41950.079787999995,41708.66846,0.12403307967448635,74,81,933.848290536,1.174349471,626.001174402,1561.023814409
LR1_DR02_VC04_V8a,120,39,41657.0,41948.565985999994,41948.565985999994,41707.164658,0.12042311736323189,74,82,961.008818338,0.678684511,569.805499694,1531.4930025429999
LR1_DR02_VC04_V8a,120,40,41657.0,41950.069788000015,41950.069788000015,41775.66703600001,0.2848669755383572,74,81,918.74990892,0.457172102,533.132790079,1452.339871101
LR1_DR02_VC04_V8a,120,41,41657.0,41708.68845999999,41708.668459999986,41708.668459999986,0.12403307967445142,74,82,982.601486444,0.605528377,512.796647787,1496.003662608
LR1_DR02_VC04_V8a,120,42,41657.0,41950.059788000006,41950.059788000006,41950.039788,0.7034586936169236,74,83,940.123957877,0.533183962,557.692919621,1498.3500614599998
LR1_DR02_VC04_V8a,120,43,41657.0,41950.06978799999,41950.06978799999,41708.65845999999,0.12400907410517191,74,82,913.020409363,0.443368101,542.303228163,1455.767005627
LR1_DR02_VC04_V8a,120,44,41657.0,41950.06978799999,41950.06978799999,41708.65845999999,0.12400907410517191,74,83,987.213814112,1.466285916,570.452021319,1559.132121347
LR1_DR02_VC04_V8a,120,45,41657.0,41763.27758799998,41763.257587999986,41708.64845999998,0.12398506853585749,74,82,914.227475994,0.833210597,533.649883143,1448.7105697339998
LR1_DR02_VC04_V8a,120,46,41657.0,41708.668459999986,41708.668459999986,41708.668459999986,0.12403307967445142,74,82,923.035490629,0.506229724,604.798615511,1528.340335864
LR1_DR02_VC04_V8a,120,47,41657.0,41950.06978799999,41950.06978799999,41708.65845999999,0.12400907410517191,74,82,964.862661692,0.526161772,563.944389562,1529.333213026
LR1_DR02_VC04_V8a,120,48,41657.0,41948.535985999995,41948.535985999995,41707.134658,0.12035110065535846,74,82,966.53011068,1.079649048,557.63406139,1525.2438211180001
LR1_DR02_VC04_V8a,120,49,41657.0,41950.07978799999,41950.07978799999,41708.678459999996,0.12405708524376585,74,82,955.931823413,0.542263189,572.698778872,1529.172865474
LR1_DR02_VC04_V8a,120,50,41657.0,41950.05978799999,41950.05978799999,41708.638459999995,0.12396106296659545,74,82,942.031640279,0.558323871,561.039180899,1503.629145049
LR1_DR02_VC04_V8a,120,51,41657.0,41950.06978799999,41950.06978799999,41708.65845999999,0.12400907410517191,74,82,941.652282705,0.425868483,494.833803727,1436.911954915
LR1_DR02_VC04_V8a,120,52,41657.0,41950.06978799999,41950.06978799999,41708.65845999999,0.12400907410517191,74,82,1002.644914697,0.425440522,592.804252307,1595.874607526
LR1_DR02_VC04_V8a,120,53,41657.0,41908.678459999996,41908.678459999996,41708.67846,0.12405708524378331,74,82,917.966140874,1.201498,567.043403883,1486.211042757
LR1_DR02_VC04_V8a,120,54,41657.0,41950.069787999986,41950.069787999986,41950.01978799999,0.7034106824783122,74,82,974.378952765,0.427101166,647.845688044,1622.651741975
LR1_DR02_VC04_V8a,120,55,41657.0,41708.68845999999,41708.68845999999,41708.68845999999,0.12408109081304534,74,81,935.136677439,0.491432112,544.366657141,1479.994766692
LR1_DR02_VC04_V8a,120,56,41657.0,41707.164657999994,41707.164657999994,41707.164657999994,0.12042311736321443,74,81,924.349746992,1.02794631,546.152796348,1471.53048965
LR1_DR02_VC04_V8a,120,57,41657.0,41950.06978800001,41950.06978800001,41775.667036000006,0.28486697553833973,74,82,914.993731277,0.420954986,556.753250252,1472.167936515
LR1_DR02_VC04_V8a,120,58,41657.0,41950.06978800001,41950.06978800001,41950.049788000004,0.7034826991862205,74,82,902.382139851,0.493871186,605.096706923,1507.97271796
LR1_DR02_VC04_V8a,120,59,41657.0,41708.70845999998,41708.68845999999,41708.668459999986,0.12403307967445142,74,82,990.059390149,0.865162965,512.037798905,1502.962352019
LR1_DR02_VC04_V8a,120,60,41657.0,41708.74846,41708.73846,41708.69846,0.12410509638235978,74,82,942.329793089,0.66616761,628.497070954,1571.493031653
LR1_DR02_VC05_V8a,120,1,36659.0,36767.56223399998,36767.55223399999,36767.532233999984,0.2960589050437379,67,74,762.874904739,0.911793099,369.792448865,1133.5791467029999
LR1_DR02_VC05_V8a,120,2,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,756.394816923,0.319844448,408.969277023,1165.683938394
LR1_DR02_VC05_V8a,120,3,36659.0,36687.49029400001,36687.49029400001,36687.48029400001,0.07768977331626106,69,74,747.506976082,0.458522675,451.756551945,1199.7220507020002
LR1_DR02_VC05_V8a,120,4,36659.0,36687.50029400001,36687.50029400001,36687.50029400001,0.07774433017816149,69,74,734.891313796,1.255191253,407.34910039,1143.495605439
LR1_DR02_VC05_V8a,120,5,36659.0,36687.50029400001,36687.50029400001,36687.50029400001,0.07774433017816149,69,75,743.941354158,0.417911595,449.704032897,1194.06329865
LR1_DR02_VC05_V8a,120,6,36659.0,36687.500294000005,36687.500294000005,36687.420294,0.07752610273057965,69,74,739.468820236,0.335672657,468.476469955,1208.2809628480002
LR1_DR02_VC05_V8a,120,7,36659.0,36687.490294,36687.490294,36687.490294,0.07771705174719143,69,74,781.274565747,0.367808865,482.00538582,1263.647760432
LR1_DR02_VC05_V8a,120,8,36659.0,36687.50029400001,36687.50029400001,36687.46029400001,0.0776352164543805,69,74,753.119439002,0.383597892,470.629968773,1224.133005667
LR1_DR02_VC05_V8a,120,9,36659.0,36687.18050600001,36687.18050600001,36687.18050600001,0.07687199869066674,67,74,745.917700203,0.69141126,401.592449101,1148.201560564
LR1_DR02_VC05_V8a,120,10,36659.0,36861.51448400001,36861.51448400001,36861.51448400001,0.5524277367086026,69,74,752.867503825,0.442157315,447.111150366,1200.420811506
LR1_DR02_VC05_V8a,120,11,36659.0,36687.50029400002,36687.50029400002,36687.50029400002,0.07774433017818133,69,74,746.80918745,0.392941068,410.388411916,1157.590540434
LR1_DR02_VC05_V8a,120,12,36659.0,36687.51029400001,36687.51029400001,36687.430294000005,0.07755338116152986,69,74,776.295725594,1.069755625,423.122971993,1200.488453212
LR1_DR02_VC05_V8a,120,13,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,754.863663387,0.381398193,422.675692649,1177.920754229
LR1_DR02_VC05_V8a,120,14,36659.0,36687.50029400001,36687.50029400001,36687.46029400001,0.0776352164543805,69,74,715.745255676,0.411353809,432.04225623,1148.198865715
LR1_DR02_VC05_V8a,120,15,36659.0,36687.50029400001,36687.50029400001,36687.50029400001,0.07774433017816149,69,75,740.261510674,0.427134383,462.562857256,1203.251502313
LR1_DR02_VC05_V8a,120,16,36659.0,36687.500294000005,36687.500294000005,36687.46029400002,0.07763521645440034,69,74,750.01674992,0.380880576,444.323585561,1194.721216057
LR1_DR02_VC05_V8a,120,17,36659.0,36627.16799000001,36627.16799000001,36627.16799000001,-0.0868327286614228,69,74,773.677488628,1.473591111,413.096345999,1188.247425738
LR1_DR02_VC05_V8a,120,18,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,748.273775034,0.382465333,443.69134918,1192.347589547
LR1_DR02_VC05_V8a,120,19,36659.0,36767.54223400001,36767.54223400001,36767.54223400001,0.29608618347474763,67,74,765.70096931,0.357862312,401.408439821,1167.4672714429998
LR1_DR02_VC05_V8a,120,20,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,760.746593372,0.457030803,452.103256389,1213.306880564
LR1_DR02_VC05_V8a,120,21,36659.0,36687.50029400001,36687.50029400001,36687.42029400001,0.0775261027305995,69,74,752.473010062,0.404089516,434.396241448,1187.273341026
LR1_DR02_VC05_V8a,120,22,36659.0,36687.50029400001,36687.50029400001,36687.50029400001,0.07774433017816149,69,74,805.138143325,0.394376397,430.17824029,1235.710760012
LR1_DR02_VC05_V8a,120,23,36659.0,36687.120506,36687.120506,36687.120506,0.07670832810496549,67,74,758.847861418,0.28836668,366.935096587,1126.071324685
LR1_DR02_VC05_V8a,120,24,36659.0,36536.682362000014,36536.66236200001,36536.62236200001,-0.33382699473523786,68,74,757.632740144,0.411685821,415.025391627,1173.069817592
LR1_DR02_VC05_V8a,120,25,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,765.063041182,0.630178151,443.946997771,1209.640217104
LR1_DR02_VC05_V8a,120,26,36659.0,36687.49029400001,36687.49029400001,36687.410294,0.07749882429962944,69,74,772.836807703,0.455177764,444.752410559,1218.044396026
LR1_DR02_VC05_V8a,120,27,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,75,741.518571811,0.464961648,464.174248629,1206.157782088
LR1_DR02_VC05_V8a,120,28,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,75,759.498305563,1.002217437,469.146866827,1229.647389827
LR1_DR02_VC05_V8a,120,29,36659.0,36687.50029400001,36687.50029400001,36687.50029400001,0.07774433017816149,69,74,728.086877914,0.494153431,468.546830913,1197.1278622579998
LR1_DR02_VC05_V8a,120,30,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,75,730.263396507,0.482938998,479.702822298,1210.4491578030002
LR1_DR02_VC05_V8a,120,31,36659.0,36767.54223399999,36767.54223399999,36767.54223399999,0.29608618347470794,67,74,772.468777728,0.365064184,390.964291714,1163.798133626
LR1_DR02_VC05_V8a,120,32,36659.0,36687.490294,36687.490294,36687.490294,0.07771705174719143,69,74,716.783435059,0.366162974,449.133925266,1166.283523299
LR1_DR02_VC05_V8a,120,33,36659.0,36627.20799000001,36627.20799000001,36627.17799000001,-0.08680545023047259,69,74,773.077427008,0.351561809,427.487093394,1200.916082211
LR1_DR02_VC05_V8a,120,34,36659.0,36687.50029400001,36687.50029400001,36687.46029400001,0.0776352164543805,69,74,749.344437531,0.322826908,458.853417702,1208.5206821410002
LR1_DR02_VC05_V8a,120,35,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,719.843156896,0.454743504,437.268159918,1157.566060318
LR1_DR02_VC05_V8a,120,36,36659.0,36687.500294000005,36687.500294000005,36687.500294000005,0.07774433017814164,69,74,753.161698428,0.460199705,455.493607259,1209.1155053920002
LR1_DR02_VC05_V8a,120,37,36659.0,36687.50029400001,36687.50029400001,36687.50029400001,0.07774433017816149,69,74,719.224034286,1.378922272,460.847804757,1181.450761315
